line,song_id,song_name,artist_id,artist_name,song_line
"If I ain't got nothing, I got you",50396,1+1,498,Beyoncé,1
"If I ain't got something, I don't give a damn",50396,1+1,498,Beyoncé,2
'Cause I got it with you,50396,1+1,498,Beyoncé,3
"I don't know much about algebra, but I know 1+1 equals 2",50396,1+1,498,Beyoncé,4
And it's me and you,50396,1+1,498,Beyoncé,5
That's all we'll have when the world is through,50396,1+1,498,Beyoncé,6
"'Cause baby, we ain't got nothing without love",50396,1+1,498,Beyoncé,7
"Darling, you got enough for the both of us",50396,1+1,498,Beyoncé,8
"So come on, baby, make love to me",50396,1+1,498,Beyoncé,9
When my days look low,50396,1+1,498,Beyoncé,10
"Pull me in close and don't let me go, make love to me",50396,1+1,498,Beyoncé,11
"So when the world's at war, let our love heal us all",50396,1+1,498,Beyoncé,12
"Right now, baby, make love to me",50396,1+1,498,Beyoncé,13
"We, me, me, me",50396,1+1,498,Beyoncé,14
"Oh, make love to me",50396,1+1,498,Beyoncé,15
"Hey, I don't know much about guns, but I",50396,1+1,498,Beyoncé,16
"I've been shot by you, hey",50396,1+1,498,Beyoncé,17
"And I don't know when I'm gon' die, but I hope",50396,1+1,498,Beyoncé,18
"That I'm gon' die by you, hey",50396,1+1,498,Beyoncé,19
"I don't know much about fighting, but I",50396,1+1,498,Beyoncé,20
"I know I will fight for you, hey",50396,1+1,498,Beyoncé,21
"Just when I ball up my fist, I realize",50396,1+1,498,Beyoncé,22
I'm laying right next to you,50396,1+1,498,Beyoncé,23
"Baby, we ain't got nothing but love",50396,1+1,498,Beyoncé,24
"And darling, you got enough for the both of us",50396,1+1,498,Beyoncé,25
"Ooh, make love to me",50396,1+1,498,Beyoncé,26
When my days look low,50396,1+1,498,Beyoncé,27
"Pull me in close and don't let me go, make love to me",50396,1+1,498,Beyoncé,28
"So when the world's at war, let our love heal us all",50396,1+1,498,Beyoncé,29
Help me let down my guard,50396,1+1,498,Beyoncé,30
"Make love to me, me, me, me, me",50396,1+1,498,Beyoncé,31
"Oh, oh, make love to me, me, me, me, me",50396,1+1,498,Beyoncé,32
"Thank you so much. Hi, baby. Thank you to the Grammy voters for the incredible honor. Thank you to everyone who worked so hard to beautifully capture the profundity of deep southern culture. I thank god for my family, my wonderful husband, my beautiful daughter my fans for bringing me so much happiness and support. We all experience pain and loss, and often we become inaudible. My intention for the film and album was to create a body of work that would give a voice to our pain, our struggles, our darkness and our history. To confront issues that make us uncomfortable. It's important to show images to my children to reflect their beauty, so they can grow up in a world where they look in the mirror, first at their own families, as well as the news, the Super Bowl, the Olympics, the white house and the Grammy's and see themselves and have no doubt that they're beautiful, intelligent and capable. This is something I want for every child of every race, and I feel its vital that we learn from the past and recognize our tendencies to repeat our mistakes. Thank you again for honoring Lemonade. Have a beautiful evening. Thank you for tonight, this is incredible",2985000,2017 Grammy's Best Urban Contemporary Album Speech,498,Beyoncé,1
"Six inch heels, she walked in the club like nobody's business",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,1
"Goddamn, she murdered everybody and I was her witness",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,2
"She's stacking money, money everywhere she goes",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,3
"You know, pesos out of Mexico",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,4
"De uno, commas and them decimals",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,5
"She don't gotta give it up, she professional",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,6
She mixing up that Ace with that Hennessy,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,7
"She love the way it tastes, that's her recipe",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,8
Rushing through her veins like it's ecstasy (Oh no),2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,9
"She already made enough, but she'll never leave",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,10
"Six inch heels, she walked in the club like nobody's business",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,11
"Goddamn, she murdered everybody and I was her witness",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,12
"She works for the money, she work for the money",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,13
From the start to the finish,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,14
"And she worth every dollar, she worth every dollar",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,15
And she worth every minute,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,16
She work for the money,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,17
She work for the money,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,18
She work for the money,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,19
She work for the money,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,20
"She stack her money, money everywhere she goes",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,21
"She got that Sake, her Yamazaki straight from Tokyo",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,22
"Oh baby, you know, she got them commas and them decimals",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,23
She don't gotta give it up 'cause she professional,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,24
"Six inch heels, she walked in the club like nobody's business",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,25
"Goddamn (Goddamn, babe)",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,26
She murdered everybody and I was her witness (Oh),2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,27
She works for the money (Work for the),2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,28
She work for the money (Work for the),2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,29
From the start to the finish (Oh baby),2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,30
And she worth every dollar (Worth every),2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,31
She worth every dollar (Work for the),2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,32
And she worth every minute,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,33
Stars in her eyes,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,34
"She fights for the power, keeping time",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,35
She grinds day and night,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,36
She grinds from Monday to Friday,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,37
"Work from Friday to Sunday, oh",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,38
She gon' slang,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,39
She too smart to crave material things,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,40
She pushing herself day and night,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,41
She grinds from Monday to Friday,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,42
"Work from Friday to Sunday, oh",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,43
Stars in her eyes,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,44
She fights and she sweats those sleepless nights,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,45
"But she don't mind, she loves the grind",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,46
She grinds from Monday to Friday,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,47
"Works from Friday to Sunday, yeah, yeah",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,48
She gon' slang,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,49
Too smart to crave material things,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,50
"Stacking her paper, stacking her cake up",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,51
She grinds from Monday to Friday,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,52
Works from Friday to Sunday,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,53
"Six inch heels, she walked in the club like nobody's business",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,54
"Goddamn, she murdered everybody and I was her witness",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,55
"She works for the money, she work for the money",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,56
(Know just what to do to make you love me),2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,57
From the start to the finish,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,58
"And she worth every dollar, she worth every dollar (Love me)",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,59
And she worth every minute,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,60
"Ooh, boy, I'll make you feel",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,61
You'll always come back to me,2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,62
"Come back, come back",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,63
"Come back, come back",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,64
"Come back, come back",2461229,6 Inch (Ft. The Weeknd),498,Beyoncé,65
"Shoulders sideways, smack it, smack it in the air",587286,7/11,498,Beyoncé,1
"Legs movin' side to side, smack it in the air",587286,7/11,498,Beyoncé,2
"Legs movin' side to side, smack you  in the air",587286,7/11,498,Beyoncé,3
"Shoulders sideways, smack it, smack it in the air",587286,7/11,498,Beyoncé,4
"Smack it, smack it in the air, legs movin' side to side",587286,7/11,498,Beyoncé,5
"Smack it, smack it in the air; smack it, smack it in the air",587286,7/11,498,Beyoncé,6
"Wave your hands side to side, put it in the air",587286,7/11,498,Beyoncé,7
"Wave your hands side to side, put it in the air",587286,7/11,498,Beyoncé,8
"Clap, clap, clap like you don't care",587286,7/11,498,Beyoncé,9
"Smack that, clap, clap, clap, like you don't care",587286,7/11,498,Beyoncé,10
(I know you care),587286,7/11,498,Beyoncé,11
"Clap, clap, clap, clap, clap it",587286,7/11,498,Beyoncé,12
"Foot up, my foot up, hold up now my foot up",587286,7/11,498,Beyoncé,13
"I'm spinnin' my foot up, foot up yeah my foot up",587286,7/11,498,Beyoncé,14
"I'm spinnin' my foot up, put my foot down yeah my hands up",587286,7/11,498,Beyoncé,15
"My hands up, my hands up (flexin') flexin' while my hands up",587286,7/11,498,Beyoncé,16
"My hands up, my hands up, I stand up with my hands up",587286,7/11,498,Beyoncé,17
"Then I put up, my hands up, I put up, my hands up",587286,7/11,498,Beyoncé,18
"I put up, my hands up then I'm spinnin' all my hands up (spinnin')",587286,7/11,498,Beyoncé,19
Spinnin' while my hands up (spinnin') spinnin' while my hands up (spinnin'),587286,7/11,498,Beyoncé,20
Spinnin' while my hands up then I'm tippin' all my hands up,587286,7/11,498,Beyoncé,21
"Spinnin', I'm spinnin', I'm spinnin' while my hands up",587286,7/11,498,Beyoncé,22
"I'm spinnin', I'm spinnin', I'm spinnin' while my hands up",587286,7/11,498,Beyoncé,23
(Drank),587286,7/11,498,Beyoncé,24
"Hold that cup like alcohol, oh let go like alcohol",587286,7/11,498,Beyoncé,25
"Hold that cup like alcohol, don't you drop that alcohol",587286,7/11,498,Beyoncé,26
"Never drop that alcohol, never drop that alcohol",587286,7/11,498,Beyoncé,27
"I know you thinkin' about alcohol, I know I'm thinkin' bout that alcohol",587286,7/11,498,Beyoncé,28
"Man this here like rollin' dice, man this here like rollin' dice",587286,7/11,498,Beyoncé,29
"Seven eleven, seven eleven, seven twice, man seven twice",587286,7/11,498,Beyoncé,30
"Man it feel like rollin' dice, man this feel like rollin' dice",587286,7/11,498,Beyoncé,31
"Man it feel like rollin' dice, seven twice, seven twice",587286,7/11,498,Beyoncé,32
"Girl I'm tryna kick it with ya, girl I'm tryna kick it with ya",587286,7/11,498,Beyoncé,33
"Man I'm tryna kick it with ya, my feet up, I kick it with ya",587286,7/11,498,Beyoncé,34
"Man I swear I kick it with ya, girl I wanna kick it with ya",587286,7/11,498,Beyoncé,35
"Man I know I kick it with ya, yeah I spin around and I kick it with ya",587286,7/11,498,Beyoncé,36
"Shoulders sideways, smack it, smack it in the air",587286,7/11,498,Beyoncé,37
"Legs movin' side to side, smack it in the air",587286,7/11,498,Beyoncé,38
"Legs movin' side to side, smack you  in the air",587286,7/11,498,Beyoncé,39
"Shoulders sideways, smack it, smack it in the air",587286,7/11,498,Beyoncé,40
"Smack it, smack it in the air, legs movin' side to side",587286,7/11,498,Beyoncé,41
"Smack it, smack it in the air; smack it, smack it in the air",587286,7/11,498,Beyoncé,42
"Wave your hands side to side, put it in the air",587286,7/11,498,Beyoncé,43
"Wave your hands side to side, put it in the air",587286,7/11,498,Beyoncé,44
"Clap, clap, clap like you don't care",587286,7/11,498,Beyoncé,45
"Smack that, clap, clap, clap, like you don't care",587286,7/11,498,Beyoncé,46
(I know you care),587286,7/11,498,Beyoncé,47
Wave ya hands side to side,587286,7/11,498,Beyoncé,48
Wave ya hands side to side,587286,7/11,498,Beyoncé,49
Wave ya hands from side to side,587286,7/11,498,Beyoncé,50
Wave ya hands side to side,587286,7/11,498,Beyoncé,51
"Ooh wee BB freaky deaky, think me see she pink bikini",587286,7/11,498,Beyoncé,52
"Rock that kufi, dye dashiki, Nefertiti, edges kinky",587286,7/11,498,Beyoncé,53
"Sweatin' out my blow out, sweatin' out my presses",587286,7/11,498,Beyoncé,54
"This trick about to go off, mad cause I'm so fresh",587286,7/11,498,Beyoncé,55
"Fresher than you, I'm fresher than you",587286,7/11,498,Beyoncé,56
"Fresher than you, oh",587286,7/11,498,Beyoncé,57
"Goddamn, goddamn, goddamn, goddamn",4481717,7/11 (Homecoming Live),498,Beyoncé,1
"Sing it, sing it",4481717,7/11 (Homecoming Live),498,Beyoncé,2
In the air,4481717,7/11 (Homecoming Live),498,Beyoncé,3
I know you care,4481717,7/11 (Homecoming Live),498,Beyoncé,4
"Smack it, smack it",4481717,7/11 (Homecoming Live),498,Beyoncé,5
"Smack it, smack it",4481717,7/11 (Homecoming Live),498,Beyoncé,6
In the air,4481717,7/11 (Homecoming Live),498,Beyoncé,7
"Smack it, smack it, in the air",4481717,7/11 (Homecoming Live),498,Beyoncé,8
"Wave your hands side to side, put it in the air",4481717,7/11 (Homecoming Live),498,Beyoncé,9
"Clap, clap, clap like you don't care",4481717,7/11 (Homecoming Live),498,Beyoncé,10
"Smack that, clap, clap, clap, like you don't care",4481717,7/11 (Homecoming Live),498,Beyoncé,11
(I know you care),4481717,7/11 (Homecoming Live),498,Beyoncé,12
"Clap it, clap it, clap it, clap it",4481717,7/11 (Homecoming Live),498,Beyoncé,13
"Foot up, my foot up, hold up, now my foot up (Spinnin')",4481717,7/11 (Homecoming Live),498,Beyoncé,14
"I'm spinnin', my foot up, foot up, yeah my foot up (Spinnin')",4481717,7/11 (Homecoming Live),498,Beyoncé,15
"I'm spinnin', my foot up, put my foot down, yeah my hands up (Drank)",4481717,7/11 (Homecoming Live),498,Beyoncé,16
"Hold that cup like alcohol, hold that cup like alcohol",4481717,7/11 (Homecoming Live),498,Beyoncé,17
"Hold that cup like alcohol, don't you drop that alcohol",4481717,7/11 (Homecoming Live),498,Beyoncé,18
"Never drop that alcohol, never drop that alcohol",4481717,7/11 (Homecoming Live),498,Beyoncé,19
"I know I'm thinkin' 'bout alcohol, I know I'm thinkin' 'bout that alcohol",4481717,7/11 (Homecoming Live),498,Beyoncé,20
"Man this feel like rollin' dice, damn this feel like rollin' dice",4481717,7/11 (Homecoming Live),498,Beyoncé,21
"Seven eleven, seven eleven, seven twice, man, seven twice",4481717,7/11 (Homecoming Live),498,Beyoncé,22
"Man, this feel like rollin' dice, damn, this feel like rollin' dice",4481717,7/11 (Homecoming Live),498,Beyoncé,23
"Man, this feel like rollin' dice, seven twice, seven twice",4481717,7/11 (Homecoming Live),498,Beyoncé,24
"Man, I'm tryna kick it with ya, damn, I wanna kick it with ya",4481717,7/11 (Homecoming Live),498,Beyoncé,25
"Man I'm tryna kick it with ya, I spin around and I kick it with ya",4481717,7/11 (Homecoming Live),498,Beyoncé,26
"Shoulders sideways, smack it, smack it in the air",4481717,7/11 (Homecoming Live),498,Beyoncé,27
"Legs movin' side to side, smack it in the air",4481717,7/11 (Homecoming Live),498,Beyoncé,28
"Legs movin' side to side, smack it in the air",4481717,7/11 (Homecoming Live),498,Beyoncé,29
"Shoulders movin' side-to-side, smack it in the air",4481717,7/11 (Homecoming Live),498,Beyoncé,30
"Smack it in the air, smack it, smack it in the air",4481717,7/11 (Homecoming Live),498,Beyoncé,31
Smack it in the air,4481717,7/11 (Homecoming Live),498,Beyoncé,32
I know you care,4481717,7/11 (Homecoming Live),498,Beyoncé,33
Wave ya hands side to side,4481717,7/11 (Homecoming Live),498,Beyoncé,34
Wave ya hands side to side,4481717,7/11 (Homecoming Live),498,Beyoncé,35
Wave ya hands from side to side,4481717,7/11 (Homecoming Live),498,Beyoncé,36
Wave ya hands side to side,4481717,7/11 (Homecoming Live),498,Beyoncé,37
"Ooh wee Bey be freaky deaky, think me see she pink bikini",4481717,7/11 (Homecoming Live),498,Beyoncé,38
"Rock that groovy dye dashiki, Nefertiti, edges kinky",4481717,7/11 (Homecoming Live),498,Beyoncé,39
"Sweatin' out my blow out, sweatin' out my press",4481717,7/11 (Homecoming Live),498,Beyoncé,40
"This trick about to go off, mad 'cause I'm so fresh",4481717,7/11 (Homecoming Live),498,Beyoncé,41
"Fresher than you, fresher than you",4481717,7/11 (Homecoming Live),498,Beyoncé,42
"Fresher than you, oh",4481717,7/11 (Homecoming Live),498,Beyoncé,43
I heard,919776,All I Could Do Was Cry,498,Beyoncé,1
Church bells ringing,919776,All I Could Do Was Cry,498,Beyoncé,2
I heard,919776,All I Could Do Was Cry,498,Beyoncé,3
A choir singing,919776,All I Could Do Was Cry,498,Beyoncé,4
I saw my love,919776,All I Could Do Was Cry,498,Beyoncé,5
Walk down,919776,All I Could Do Was Cry,498,Beyoncé,6
The aisle,919776,All I Could Do Was Cry,498,Beyoncé,7
On her finger,919776,All I Could Do Was Cry,498,Beyoncé,8
He placed a ring,919776,All I Could Do Was Cry,498,Beyoncé,9
"Oooh, oh",919776,All I Could Do Was Cry,498,Beyoncé,10
I saw them,919776,All I Could Do Was Cry,498,Beyoncé,11
Holding hands,919776,All I Could Do Was Cry,498,Beyoncé,12
She was,919776,All I Could Do Was Cry,498,Beyoncé,13
Standing there,919776,All I Could Do Was Cry,498,Beyoncé,14
Wwith my man,919776,All I Could Do Was Cry,498,Beyoncé,15
I heard,919776,All I Could Do Was Cry,498,Beyoncé,16
Them promise,919776,All I Could Do Was Cry,498,Beyoncé,17
Til death do,919776,All I Could Do Was Cry,498,Beyoncé,18
Us part,919776,All I Could Do Was Cry,498,Beyoncé,19
Each word,919776,All I Could Do Was Cry,498,Beyoncé,20
Was a pain,919776,All I Could Do Was Cry,498,Beyoncé,21
In my heart,919776,All I Could Do Was Cry,498,Beyoncé,22
All I could do,919776,All I Could Do Was Cry,498,Beyoncé,23
All I could do,919776,All I Could Do Was Cry,498,Beyoncé,24
Was cry,919776,All I Could Do Was Cry,498,Beyoncé,25
All I could do,919776,All I Could Do Was Cry,498,Beyoncé,26
Was cry,919776,All I Could Do Was Cry,498,Beyoncé,27
I was,919776,All I Could Do Was Cry,498,Beyoncé,28
Losing the man,919776,All I Could Do Was Cry,498,Beyoncé,29
That I love,919776,All I Could Do Was Cry,498,Beyoncé,30
And all,919776,All I Could Do Was Cry,498,Beyoncé,31
I could do,919776,All I Could Do Was Cry,498,Beyoncé,32
Was cry,919776,All I Could Do Was Cry,498,Beyoncé,33
And now,919776,All I Could Do Was Cry,498,Beyoncé,34
The wedding,919776,All I Could Do Was Cry,498,Beyoncé,35
Is over,919776,All I Could Do Was Cry,498,Beyoncé,36
"The rice, rice",919776,All I Could Do Was Cry,498,Beyoncé,37
Has been,919776,All I Could Do Was Cry,498,Beyoncé,38
Thrown over,919776,All I Could Do Was Cry,498,Beyoncé,39
Their heads,919776,All I Could Do Was Cry,498,Beyoncé,40
For them life,919776,All I Could Do Was Cry,498,Beyoncé,41
Has just begun,919776,All I Could Do Was Cry,498,Beyoncé,42
But mine,919776,All I Could Do Was Cry,498,Beyoncé,43
Is ending,919776,All I Could Do Was Cry,498,Beyoncé,44
Ooh,919776,All I Could Do Was Cry,498,Beyoncé,45
All I could do,919776,All I Could Do Was Cry,498,Beyoncé,46
All I could do,919776,All I Could Do Was Cry,498,Beyoncé,47
Was cry,919776,All I Could Do Was Cry,498,Beyoncé,48
All I could do,919776,All I Could Do Was Cry,498,Beyoncé,49
Was cry,919776,All I Could Do Was Cry,498,Beyoncé,50
I was losing,919776,All I Could Do Was Cry,498,Beyoncé,51
The man,919776,All I Could Do Was Cry,498,Beyoncé,52
That I love,919776,All I Could Do Was Cry,498,Beyoncé,53
And all,919776,All I Could Do Was Cry,498,Beyoncé,54
I could do,919776,All I Could Do Was Cry,498,Beyoncé,55
Was cry,919776,All I Could Do Was Cry,498,Beyoncé,56
I found the truth beneath your lies,2461241,All Night,498,Beyoncé,1
And true love never has to hide,2461241,All Night,498,Beyoncé,2
True love never has to hide,2461241,All Night,498,Beyoncé,3
I'll trade your broken wings for mine,2461241,All Night,498,Beyoncé,4
Trade your broken wings for mine,2461241,All Night,498,Beyoncé,5
"I've seen your scars and kissed your crime, oh",2461241,All Night,498,Beyoncé,6
Seen your scars and kissed your crime,2461241,All Night,498,Beyoncé,7
"So many people that I know, they're just tryna touch ya",2461241,All Night,498,Beyoncé,8
Kiss up and rub up and feel up,2461241,All Night,498,Beyoncé,9
Kiss up and rub up and feel up on you,2461241,All Night,498,Beyoncé,10
Give you some time to prove that I can trust you again,2461241,All Night,498,Beyoncé,11
I'm gonna kiss up and rub up and feel up,2461241,All Night,498,Beyoncé,12
Kiss up and rub up and feel up on you,2461241,All Night,498,Beyoncé,13
All night long,2461241,All Night,498,Beyoncé,14
Love all night long,2461241,All Night,498,Beyoncé,15
Sweet love all night long,2461241,All Night,498,Beyoncé,16
Sweet love all night long,2461241,All Night,498,Beyoncé,17
"All I wanna, ain't no other",2461241,All Night,498,Beyoncé,18
"We together, I remember",2461241,All Night,498,Beyoncé,19
Sweet love all night long,2461241,All Night,498,Beyoncé,20
Our love was stronger than your pride,2461241,All Night,498,Beyoncé,21
"Beyond your darkness, I'm your light, oh",2461241,All Night,498,Beyoncé,22
"If you get deep, you touch my mind",2461241,All Night,498,Beyoncé,23
"If you get deep, you touch my mind",2461241,All Night,498,Beyoncé,24
"Baptize your tears and dry your eyes, oh",2461241,All Night,498,Beyoncé,25
Baptize your tears and dry your eyes,2461241,All Night,498,Beyoncé,26
"So many people, I know that they're just tryna touch ya",2461241,All Night,498,Beyoncé,27
Kiss up and rub up and feel up,2461241,All Night,498,Beyoncé,28
Kiss up and rub up and feel up on you,2461241,All Night,498,Beyoncé,29
Give you some time to prove that I can trust you again,2461241,All Night,498,Beyoncé,30
I'm gonna kiss up and rub up and feel up,2461241,All Night,498,Beyoncé,31
Kiss up and rub up and feel up on you,2461241,All Night,498,Beyoncé,32
All night long,2461241,All Night,498,Beyoncé,33
Love all night long,2461241,All Night,498,Beyoncé,34
Sweet love all night long,2461241,All Night,498,Beyoncé,35
Sweet love all night long,2461241,All Night,498,Beyoncé,36
"All I wanna, ain't no other",2461241,All Night,498,Beyoncé,37
"We together, I remember",2461241,All Night,498,Beyoncé,38
Sweet love all night long,2461241,All Night,498,Beyoncé,39
They say true love's the greatest weapon,2461241,All Night,498,Beyoncé,40
"To win the war caused by pain, pain",2461241,All Night,498,Beyoncé,41
But every diamond has imperfections,2461241,All Night,498,Beyoncé,42
But my love's too pure to watch it chip away,2461241,All Night,498,Beyoncé,43
"Boy, nothing real can be threatened",2461241,All Night,498,Beyoncé,44
True love breathes salvation back into me,2461241,All Night,498,Beyoncé,45
With every tear came redemption,2461241,All Night,498,Beyoncé,46
And my torturer became my remedy,2461241,All Night,498,Beyoncé,47
"So many people, I know that they're just tryna touch ya",2461241,All Night,498,Beyoncé,48
Kiss up and rub up and feel up,2461241,All Night,498,Beyoncé,49
Kiss up and rub up and feel up on you,2461241,All Night,498,Beyoncé,50
Give you some time to prove that I can trust you again,2461241,All Night,498,Beyoncé,51
I'm gonna kiss up and rub up and feel up,2461241,All Night,498,Beyoncé,52
Kiss up and rub up and feel up on you,2461241,All Night,498,Beyoncé,53
All night long,2461241,All Night,498,Beyoncé,54
Love all night long,2461241,All Night,498,Beyoncé,55
Sweet love all night long,2461241,All Night,498,Beyoncé,56
Sweet love all night long,2461241,All Night,498,Beyoncé,57
"All I wanna, ain't no other",2461241,All Night,498,Beyoncé,58
"We together, I remember",2461241,All Night,498,Beyoncé,59
Sweet love all night long,2461241,All Night,498,Beyoncé,60
"How I missed you, my love",2461241,All Night,498,Beyoncé,61
Ven y quédate conmigo,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,1
Dame el corazón vida mía estoy muriendo lento en mi prisión,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,2
Anda dime lo que sientes quitate el pudor,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,3
"Y deja de sufrir, escapa con mi amor",1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,4
Y después te llevare hasta donde quieras sin temor y sin fronteras hasta donde sale el sol,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,5
Contigo soy capaz de lo que sea,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,6
No me importa lo que venga,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,7
Porque ya se a donde voy,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,8
"Soy tu gitano, tu peregrino",1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,9
La única llave de tu destino,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,10
El que te cuida más que a su vida,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,11
Soy tu ladrón,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,12
"Soy tu gitana, tu compañera",1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,13
"La que te sigue, la que te espera",1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,14
Voy a quererte aunque me saquen el corazón,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,15
Y aunque nos cueste la vida,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,16
Y aunque duela lo que duela,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,17
Esta guerra la ha ganado nuestro amor,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,18
Esta guerra la ha ganado nuestro amor,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,19
"Yo nací para tus ojos, para nadie más",1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,20
Siempre voy a estar en tu camino,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,21
"Alma de mi alma, corazón de tempestad",1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,22
Dime por donde ir,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,23
Y después te llevare hasta donde quiera,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,24
Sin temor y sin fronteras hasta donde sale el sol,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,25
Contigo soy capaz de lo que sea,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,26
No me importa lo que venga porque ya se a donde voy,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,27
"Soy tu gitano, tu peregrino",1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,28
La única llave de tu destino,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,29
El que te cuida más que a su vida,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,30
Soy tu ladrón,1793879,Amor Gitano (Ft. Alejandro Fernández),498,Beyoncé,31
