set_num,name,year,theme_id,num_parts,img_url,inventory_id,quantity,id,version,fig_num,name_num_parts_r,img_url_num_parts_r,_art_year
113-2,Motorized Train Set,1966,235,344,https://cdn.rebrickable.com/media/sets/113-2.jpg,,,10454,1,,,,1966
114-1,Universal Building Set,1977,469,390,https://cdn.rebrickable.com/media/sets/114-1.jpg,,,3401,1,,,,1977
115-1,Building Set,1973,469,190,https://cdn.rebrickable.com/media/sets/115-1.jpg,,,15067,1,,,,1973
116-1,Starter Train Set with Motor,1967,235,362,https://cdn.rebrickable.com/media/sets/116-1.jpg,,,14791,1,,,,1967
116-2,Deluxe Motorized Train Set,1968,235,364,https://cdn.rebrickable.com/media/sets/116-2.jpg,,,3250,1,,,,1968
11717-1,Bricks Bricks Plates,2020,621,1504,https://cdn.rebrickable.com/media/sets/11717-1.jpg,,,51201,1,,,,2020
118-2,Small Train Set,1968,235,117,https://cdn.rebrickable.com/media/sets/118-2.jpg,,,1657,1,,,,1968
11903-1,Ninjago: Brickmaster: Fight The Power Of The Snakes,2012,497,156,https://cdn.rebrickable.com/media/sets/11903-1.jpg,,,16141,1,,,,2012
119-1,Super Train Set,1968,235,401,https://cdn.rebrickable.com/media/sets/119-1.jpg,,,13765,1,,,,1968
1194-1,Classic Building Table,1999,470,408,https://cdn.rebrickable.com/media/sets/1194-1.jpg,,,10958,1,,,,1999
11951-1,Orangutan,2021,22,51,https://cdn.rebrickable.com/media/sets/11951-1.jpg,,,108191,1,fig-012256,Larry,https://cdn.rebrickable.com/media/sets/fig-012256.jpg,2021
1198-1,Service Team - 2 Bikers with Service Tools,2000,458,82,https://cdn.rebrickable.com/media/sets/1198-1.jpg,5675.0,1.0,7468,1,,,,2000
120438-1,Basic Building Set,1985,467,176,https://cdn.rebrickable.com/media/sets/120438-1.jpg,,,4909,1,,,,1985
122-1,Loco and Tender,1969,235,96,https://cdn.rebrickable.com/media/sets/122-1.jpg,,,14034,1,,,,1969
1254-1,Shell Select Shop,1999,94,165,https://cdn.rebrickable.com/media/sets/1254-1.jpg,8202.0,1.0,10719,1,,,,1999
127-1,Train Set,1969,235,365,https://cdn.rebrickable.com/media/sets/127-1.jpg,,,13475,1,,,,1969
1298-1,Classic Basic Advent Calendar 1998,1998,212,220,https://cdn.rebrickable.com/media/sets/1298-1.jpg,,,10770,1,,,,1998
1308-1,Fire Station,1957,372,109,https://cdn.rebrickable.com/media/sets/1308-1.jpg,,,11276,1,,,,1957
1314-1,Stop bush / Small pulley,1987,525,210,https://cdn.rebrickable.com/media/sets/1314-1.jpg,,,9085,1,,,,1987
1324-1,Rubber Bands and String,1985,525,101,https://cdn.rebrickable.com/media/sets/1324-1.jpg,,,7104,1,,,,1985
1338-1,Angles Swivels Turntables,1985,524,72,https://cdn.rebrickable.com/media/sets/1338-1.jpg,,,6692,1,,,,1985
135-1,Building Set,1973,469,338,https://cdn.rebrickable.com/media/sets/135-1.jpg,,,8390,1,,,,1973
1353-1,Car Stunt Studio,2001,273,168,https://cdn.rebrickable.com/media/sets/1353-1.jpg,,,11012,1,,,,2001
1375-1,Wrestling Scene,2002,273,127,https://cdn.rebrickable.com/media/sets/1375-1.jpg,,,77468,1,,,,2002
1376-1,Spider-Man Action Studio,2002,706,249,https://cdn.rebrickable.com/media/sets/1376-1.jpg,2239.0,1.0,13571,1,,,,2002
1381-1,Vampire's Crypt,2002,273,171,https://cdn.rebrickable.com/media/sets/1381-1.jpg,10995.0,1.0,11657,1,,,,2002
1382-1,Scary Laboratory,2002,273,503,https://cdn.rebrickable.com/media/sets/1382-1.jpg,10995.0,1.0,1134,1,,,,2002
1400-1,Basic Box,1986,467,173,https://cdn.rebrickable.com/media/sets/1400-1.jpg,,,63236,1,,,,1986
140-2,Bricks'n Motor Set,1969,469,141,https://cdn.rebrickable.com/media/sets/140-2.jpg,,,5663,1,,,,1969
145-1,Building Set,1974,469,412,https://cdn.rebrickable.com/media/sets/145-1.jpg,,,12824,1,,,,1974
147-1,Refrigerated Car with Forklift,1976,235,113,https://cdn.rebrickable.com/media/sets/147-1.jpg,,,12441,1,,,,1976
1472-1,Holiday Home,1987,67,363,https://cdn.rebrickable.com/media/sets/1472-1.jpg,,,9251,1,,,,1987
149-1,Fuel Refinery,1976,235,340,https://cdn.rebrickable.com/media/sets/149-1.jpg,,,11939,1,,,,1976
1497-1,Rally and Pitcrew Team,1987,67,122,https://cdn.rebrickable.com/media/sets/1497-1.jpg,16131.0,1.0,9372,1,,,,1987
1499-1,Twin Starfire,1987,130,89,https://cdn.rebrickable.com/media/sets/1499-1.jpg,10837.0,1.0,337,1,,,,1987
1512-1,Denken mit Lego (Thinking with Lego 250pcs),1972,517,250,https://cdn.rebrickable.com/media/sets/1512-1.jpg,,,9107,1,,,,1972
1513-1,Denken mit Lego (Thinking with Lego 900pcs),1972,517,901,https://cdn.rebrickable.com/media/sets/1513-1.jpg,,,1067,1,,,,1972
1551-2,Sterling Luggage Carrier,1972,412,49,https://cdn.rebrickable.com/media/sets/1551-2.jpg,,,15926,1,,,,1972
1575-1,Finnjet Ferry,1977,471,508,https://cdn.rebrickable.com/media/sets/1575-1.jpg,,,9400,1,,,,1977
1575-2,Basic Set with Board Game,1987,467,240,https://cdn.rebrickable.com/media/sets/1575-2.jpg,,,11096,1,,,,1987
1577-1,Medium Bucket,1988,467,217,https://cdn.rebrickable.com/media/sets/1577-1.jpg,,,4714,1,,,,1988
1580-2,Silja Line Ferry,1977,471,414,https://cdn.rebrickable.com/media/sets/1580-2.jpg,,,13835,1,,,,1977
1589-1,Town Square,1978,67,443,https://cdn.rebrickable.com/media/sets/1589-1.jpg,,,12908,1,,,,1978
1589-2,Breakdown Assistance (TCS Version),1986,67,259,https://cdn.rebrickable.com/media/sets/1589-2.jpg,,,6813,1,,,,1986
1590-2,Breakdown Assistance (ANWB Version),1982,67,263,https://cdn.rebrickable.com/media/sets/1590-2.jpg,,,3397,1,,,,1982
1592-1,Town Square - Castle Scene,1980,67,496,https://cdn.rebrickable.com/media/sets/1592-1.jpg,,,14106,1,,,,1980
1593-1,Super Model,1983,130,314,https://cdn.rebrickable.com/media/sets/1593-1.jpg,,,15036,1,,,,1983
1613-1,Basic Set in Bucket,1987,467,375,https://cdn.rebrickable.com/media/sets/1613-1.jpg,,,16346,1,,,,1987
1619-1,Storage Bucket,1986,467,260,https://cdn.rebrickable.com/media/sets/1619-1.jpg,,,9328,1,,,,1986
1637-1,Large Bucket,1990,467,493,https://cdn.rebrickable.com/media/sets/1637-1.jpg,,,10546,1,,,,1990
1638-1,Blue Bucket,1990,467,466,https://cdn.rebrickable.com/media/sets/1638-1.jpg,,,2201,1,,,,1990
1639-1,Large Bucket,1990,467,675,https://cdn.rebrickable.com/media/sets/1639-1.jpg,,,12740,1,,,,1990
164-1,Passenger Wagon,1978,235,158,https://cdn.rebrickable.com/media/sets/164-1.jpg,,,2048,1,,,,1978
165-1,Cargo Station,1978,235,265,https://cdn.rebrickable.com/media/sets/165-1.jpg,,,1407,1,,,,1978
1661-2,Basic Building Set in Bucket,1989,467,418,https://cdn.rebrickable.com/media/sets/1661-2.jpg,,,1619,1,,,,1989
1662-1,Basic Building Set in Bucket,1989,467,632,https://cdn.rebrickable.com/media/sets/1662-1.jpg,,,2294,1,,,,1989
1682-1,Space Shuttle,1990,67,420,https://cdn.rebrickable.com/media/sets/1682-1.jpg,,,13279,1,,,,1990
1687-1,Midnight Transport,1993,67,275,https://cdn.rebrickable.com/media/sets/1687-1.jpg,,,2002,1,,,,1993
1703-1,Dalmatian Station Building Set,1994,467,181,https://cdn.rebrickable.com/media/sets/1703-1.jpg,,,4604,1,,,,1994
1708-1,Large Bucket,1994,467,665,https://cdn.rebrickable.com/media/sets/1708-1.jpg,,,9165,1,,,,1994
17101-1,Creative Toolbox,2017,301,847,https://cdn.rebrickable.com/media/sets/17101-1.jpg,,,19086,1,,,,2017
171-1,Complete Train Set Without Motor,1972,235,147,https://cdn.rebrickable.com/media/sets/171-1.jpg,,,13221,1,,,,1972
1715-1,Special Value,1995,467,400,https://cdn.rebrickable.com/media/sets/1715-1.jpg,,,2657,1,,,,1995
1716-1,Starter Set with Building Plates,1994,467,201,https://cdn.rebrickable.com/media/sets/1716-1.jpg,,,14491,1,,,,1994
1719-1,Freestyle Bricks and Plates,1995,399,199,https://cdn.rebrickable.com/media/sets/1719-1.jpg,,,12250,1,,,,1995
1737-1,Scorpion Detector,1996,131,198,https://cdn.rebrickable.com/media/sets/1737-1.jpg,,,15075,1,,,,1996
1742-1,Van,1994,67,81,https://cdn.rebrickable.com/media/sets/1742-1.jpg,10406.0,1.0,14676,1,,,,1994
1745-1,"Box of Standard Bricks, 3+",1995,467,404,https://cdn.rebrickable.com/media/sets/1745-1.jpg,,,2138,1,,,,1995
1782-1,Discovery Station,1997,86,328,https://cdn.rebrickable.com/media/sets/1782-1.jpg,,,14347,1,,,,1997
1788-1,Treasure Chest,1995,148,167,https://cdn.rebrickable.com/media/sets/1788-1.jpg,,,16137,1,,,,1995
1793-1,Space Station Zenon,1995,145,352,https://cdn.rebrickable.com/media/sets/1793-1.jpg,,,8667,1,,,,1995
1818-1,Aircraft and Ground Support Equipment and Vehicle,1996,67,204,https://cdn.rebrickable.com/media/sets/1818-1.jpg,,,5476,1,,,,1996
182-1,Train Set with Signal,1975,235,373,https://cdn.rebrickable.com/media/sets/182-1.jpg,,,16320,1,,,,1975
1822-1,Sea Claw 7,1995,308,189,https://cdn.rebrickable.com/media/sets/1822-1.jpg,,,3111,1,,,,1995
183-1,Complete Train Set with Motor and Signal,1976,235,187,https://cdn.rebrickable.com/media/sets/183-1.jpg,,,5415,1,,,,1976
1831-1,Maersk Line Container Lorry,1995,67,205,https://cdn.rebrickable.com/media/sets/1831-1.jpg,,,9981,1,,,,1995
1831-2,Maersk Sealand Container Lorry,1995,67,207,https://cdn.rebrickable.com/media/sets/1831-2.jpg,,,11157,1,,,,1995
1845-1,20th Anniversary Jackpot Bucket,1993,467,719,https://cdn.rebrickable.com/media/sets/1845-1.jpg,,,1293,1,,,,1993
1854-1,House with Roof-Windows,1996,67,153,https://cdn.rebrickable.com/media/sets/1854-1.jpg,,,15765,1,,,,1996
1878-1,Small Bucket,1991,467,405,https://cdn.rebrickable.com/media/sets/1878-1.jpg,,,2485,1,,,,1991
1880-1,XL Bucket,1992,467,576,https://cdn.rebrickable.com/media/sets/1880-1.jpg,,,15713,1,,,,1992
1881-1,Small Bucket,1991,467,288,https://cdn.rebrickable.com/media/sets/1881-1.jpg,,,14928,1,,,,1991
1882-1,Large Bucket,1991,467,455,https://cdn.rebrickable.com/media/sets/1882-1.jpg,,,14445,1,,,,1991
1885-1,XL Bucket,1992,467,465,https://cdn.rebrickable.com/media/sets/1885-1.jpg,,,15938,1,,,,1992
1896-1,Trauma Team,1992,67,296,https://cdn.rebrickable.com/media/sets/1896-1.jpg,,,5769,1,,,,1992
19003-1,Skyline Express,2019,719,1366,https://cdn.rebrickable.com/media/sets/19003-1.jpg,,,119782,1,,,,2019
19004-1,Wild West Saloon,2019,719,1497,https://cdn.rebrickable.com/media/sets/19004-1.jpg,,,119793,1,,,,2019
19005-1,Isle of Peril,2019,719,1302,https://cdn.rebrickable.com/media/sets/19005-1.jpg,,,119795,1,,,,2019
19006-1,Eight Studs,2019,719,1394,https://cdn.rebrickable.com/media/sets/19006-1.jpg,,,119796,1,,,,2019
19007-1,Science Tower,2019,719,1205,https://cdn.rebrickable.com/media/sets/19007-1.jpg,,,119560,1,,,,2019
19008-1,The LEGO Story,2019,719,1443,https://cdn.rebrickable.com/media/sets/19008-1.jpg,,,119145,1,,,,2019
19009-1,Imagine It! Build It!,2019,719,925,https://cdn.rebrickable.com/media/sets/19009-1.jpg,,,119806,1,,,,2019
190-1,Farm Set,1975,364,526,https://cdn.rebrickable.com/media/sets/190-1.jpg,,,9936,1,,,,1975
19010-1,Hot Shot Carnival,2019,719,592,https://cdn.rebrickable.com/media/sets/19010-1.jpg,,,119808,1,,,,2019
19011-1,Vintage Roadster,2019,719,475,https://cdn.rebrickable.com/media/sets/19011-1.jpg,,,119809,1,,,,2019
19012-1,Bikes!,2019,719,520,https://cdn.rebrickable.com/media/sets/19012-1.jpg,,,119810,1,,,,2019
19013-1,Steampunk Mini Chess,2019,719,372,https://cdn.rebrickable.com/media/sets/19013-1.jpg,,,119812,1,,,,2019
1920-1,Promo Basic Set,1982,469,119,https://cdn.rebrickable.com/media/sets/1920-1.jpg,,,6950,1,fig-012263,Wiggler,https://cdn.rebrickable.com/media/sets/fig-012263.jpg,1982
1923-1,Viking Line Ferry,1989,471,185,https://cdn.rebrickable.com/media/sets/1923-1.jpg,,,2692,1,,,,1989
1955-1,Color Line Ferry,1993,471,245,https://cdn.rebrickable.com/media/sets/1955-1.jpg,,,14131,1,,,,1993
1962-1,Basic Building Set,1985,467,219,https://cdn.rebrickable.com/media/sets/1962-1.jpg,,,13344,1,,,,1985
1966-1,Car Repair Shop,1985,67,302,https://cdn.rebrickable.com/media/sets/1966-1.jpg,,,229,1,,,,1985
2000409-1,Window Exploration Bag,2010,507,5200,https://cdn.rebrickable.com/media/sets/2000409-1.jpg,,,7847,1,,,,2010
2000413-1,Connections Kit,2010,507,2045,https://cdn.rebrickable.com/media/sets/2000413-1.jpg,,,7906,1,,,,2010
2000414-1,Starter Kit,2012,507,239,https://cdn.rebrickable.com/media/sets/2000414-1.jpg,,,9614,1,,,,2012
2000415-1,Identity and Landscape Kit,2010,507,1536,https://cdn.rebrickable.com/media/sets/2000415-1.jpg,,,4232,1,,,,2010
2000421-1,FLL Trophy Small,2013,398,233,https://cdn.rebrickable.com/media/sets/2000421-1.jpg,,,7062,1,,,,2013
2000423-1,FLL Trophy Large,2013,398,437,https://cdn.rebrickable.com/media/sets/2000423-1.jpg,,,15062,1,,,,2013
2000430-1,Identity and Landscape Kit,2013,507,2854,https://cdn.rebrickable.com/media/sets/2000430-1.jpg,,,10282,1,,,,2013
2000430-2,Identity and Landscape Kit,2022,507,2810,https://cdn.rebrickable.com/media/sets/2000430-2.jpg,,,136479,1,,,,2022
2000431-1,Connections Kit,2013,507,2448,https://cdn.rebrickable.com/media/sets/2000431-1.jpg,,,4354,1,,,,2013
2000451-1,The Panama Canal,2016,507,1184,https://cdn.rebrickable.com/media/sets/2000451-1.jpg,,,24365,1,,,,2016
2000457-1,SPIKE Prime Elements Set,2020,528,374,https://cdn.rebrickable.com/media/sets/2000457-1.jpg,,,99421,1,,,,2020
20008-1,Tow Truck,2009,22,79,https://cdn.rebrickable.com/media/sets/20008-1.jpg,,,7238,1,fig-011973,Reznor,https://cdn.rebrickable.com/media/sets/fig-011973.jpg,2009
20201-1,"Level One - Kit 2, Microbuild Designer",2011,432,222,https://cdn.rebrickable.com/media/sets/20201-1.jpg,2989.0,1.0,15563,1,,,,2011
20204-1,"Level Two - Kit 5, Creature Designer",2012,432,232,https://cdn.rebrickable.com/media/sets/20204-1.jpg,1130.0,1.0,16037,1,,,,2012
20209-1,"Level Four - Kit 10, Time Machine",2012,432,209,https://cdn.rebrickable.com/media/sets/20209-1.jpg,,,130347,1,,,,2012
20210-1,"Level Four - Kit 11, World Architecture",2012,432,258,https://cdn.rebrickable.com/media/sets/20210-1.jpg,,,130348,1,,,,2012
20211-1,"Level Four - Kit 12, Inventor's Lab",2012,432,208,https://cdn.rebrickable.com/media/sets/20211-1.jpg,,,130349,1,,,,2012
20212-1,Level One - Kits 1-3,2012,432,383,https://cdn.rebrickable.com/media/sets/20212-1.jpg,,,130350,1,,,,2012
21005-1,Fallingwater,2009,252,811,https://cdn.rebrickable.com/media/sets/21005-1.jpg,,,6072,1,,,,2009
21006-1,The White House,2010,252,561,https://cdn.rebrickable.com/media/sets/21006-1.jpg,,,9653,1,,,,2010
21009-1,Farnsworth House,2011,252,546,https://cdn.rebrickable.com/media/sets/21009-1.jpg,,,10221,1,,,,2011
21010-1,Robie House,2011,252,2276,https://cdn.rebrickable.com/media/sets/21010-1.jpg,,,9065,1,,,,2011
21013-1,Big Ben,2012,252,346,https://cdn.rebrickable.com/media/sets/21013-1.jpg,,,10048,1,,,,2012
21014-1,Villa Savoye,2012,252,660,https://cdn.rebrickable.com/media/sets/21014-1.jpg,,,8697,1,,,,2012
21015-1,The Leaning Tower of Pisa,2013,252,345,https://cdn.rebrickable.com/media/sets/21015-1.jpg,,,6350,1,,,,2013
21016-1,Sungnyemun,2012,252,325,https://cdn.rebrickable.com/media/sets/21016-1.jpg,,,15187,1,,,,2012
21017-1,Imperial Hotel,2013,252,1188,https://cdn.rebrickable.com/media/sets/21017-1.jpg,,,198,1,,,,2013
21018-1,United Nations Headquarters,2013,252,597,https://cdn.rebrickable.com/media/sets/21018-1.jpg,,,11762,1,,,,2013
21019-1,The Eiffel Tower,2014,252,320,https://cdn.rebrickable.com/media/sets/21019-1.jpg,,,7250,1,,,,2014
21021-1,Marina Bay Sands,2014,252,602,https://cdn.rebrickable.com/media/sets/21021-1.jpg,,,2658,1,,,,2014
21022-1,Lincoln Memorial,2015,252,274,https://cdn.rebrickable.com/media/sets/21022-1.jpg,,,11892,1,,,,2015
21023-1,Flatiron Building,2015,252,471,https://cdn.rebrickable.com/media/sets/21023-1.jpg,,,15303,1,,,,2015
21024-1,Louvre,2015,252,695,https://cdn.rebrickable.com/media/sets/21024-1.jpg,,,13059,1,,,,2015
21027-1,Berlin,2016,253,289,https://cdn.rebrickable.com/media/sets/21027-1.jpg,,,8108,1,,,,2016
21028-1,New York City,2016,253,598,https://cdn.rebrickable.com/media/sets/21028-1.jpg,,,11207,1,,,,2016
21029-1,Buckingham Palace,2016,252,780,https://cdn.rebrickable.com/media/sets/21029-1.jpg,,,4610,1,,,,2016
21030-1,United States Capitol Building,2016,252,1032,https://cdn.rebrickable.com/media/sets/21030-1.jpg,,,2436,1,,,,2016
21032-1,Sydney,2017,253,361,https://cdn.rebrickable.com/media/sets/21032-1.jpg,,,10810,1,,,,2017
21033-1,Chicago,2017,253,444,https://cdn.rebrickable.com/media/sets/21033-1.jpg,,,6337,1,,,,2017
21034-1,London,2016,253,468,https://cdn.rebrickable.com/media/sets/21034-1.jpg,,,6307,1,,,,2016
21035-1,Solomon R. Guggenheim Museum,2017,252,744,https://cdn.rebrickable.com/media/sets/21035-1.jpg,,,17763,1,,,,2017
21036-1,Arc de Triomphe,2017,252,386,https://cdn.rebrickable.com/media/sets/21036-1.jpg,,,19417,1,,,,2017
21037-1,LEGO House,2017,252,774,https://cdn.rebrickable.com/media/sets/21037-1.jpg,,,20922,1,,,,2017
21038-1,Las Vegas,2017,253,487,https://cdn.rebrickable.com/media/sets/21038-1.jpg,,,42891,1,,,,2017
21041-1,Great Wall of China,2018,252,550,https://cdn.rebrickable.com/media/sets/21041-1.jpg,,,24625,1,,,,2018
21042-1,Statue of Liberty,2018,252,1685,https://cdn.rebrickable.com/media/sets/21042-1.jpg,,,25241,1,,,,2018
21043-1,San Francisco,2019,253,565,https://cdn.rebrickable.com/media/sets/21043-1.jpg,,,30247,1,,,,2019
21044-1,Paris,2019,253,649,https://cdn.rebrickable.com/media/sets/21044-1.jpg,,,30248,1,,,,2019
21046-1,Empire State Building,2019,252,1767,https://cdn.rebrickable.com/media/sets/21046-1.jpg,,,34989,1,,,,2019
21047-1,Las Vegas,2018,253,501,https://cdn.rebrickable.com/media/sets/21047-1.jpg,,,26460,1,,,,2018
21050-1,Architecture Studio,2013,252,1211,https://cdn.rebrickable.com/media/sets/21050-1.jpg,,,13424,1,,,,2013
21051-1,Tokyo,2020,253,547,https://cdn.rebrickable.com/media/sets/21051-1.jpg,,,42624,1,,,,2020
21052-1,Dubai,2020,253,740,https://cdn.rebrickable.com/media/sets/21052-1.jpg,,,42625,1,,,,2020
21054-1,The White House,2020,252,1483,https://cdn.rebrickable.com/media/sets/21054-1.jpg,,,57843,1,,,,2020
21056-1,Taj Mahal,2021,252,2024,https://cdn.rebrickable.com/media/sets/21056-1.jpg,,,100709,1,,,,2021
21057-1,Singapore,2022,253,836,https://cdn.rebrickable.com/media/sets/21057-1.jpg,,,117648,1,,,,2022
21058-1,Great Pyramid of Giza,2022,252,1476,https://cdn.rebrickable.com/media/sets/21058-1.jpg,,,136700,1,,,,2022
21100-1,Shinkai 6500 Submarine,2011,576,413,https://cdn.rebrickable.com/media/sets/21100-1.jpg,,,3845,1,,,,2011
21101-1,Hayabusa,2012,576,369,https://cdn.rebrickable.com/media/sets/21101-1.jpg,,,11560,1,,,,2012
21102-1,Micro World,2012,576,479,https://cdn.rebrickable.com/media/sets/21102-1.jpg,38380.0,1.0,11294,1,,,,2012
21106-1,Micro World - The Nether,2013,577,470,https://cdn.rebrickable.com/media/sets/21106-1.jpg,38380.0,1.0,12164,1,,,,2013
21107-1,Micro World - The End,2014,577,440,https://cdn.rebrickable.com/media/sets/21107-1.jpg,38380.0,1.0,10808,1,,,,2014
21109-1,Exo-Suit,2014,576,321,https://cdn.rebrickable.com/media/sets/21109-1.jpg,,,6902,1,,,,2014
21114-1,The Farm,2014,577,262,https://cdn.rebrickable.com/media/sets/21114-1.jpg,,,239,1,,,,2014
21116-1,Crafting Box,2014,577,518,https://cdn.rebrickable.com/media/sets/21116-1.jpg,,,8972,1,,,,2014
21117-1,The Ender Dragon,2014,577,636,https://cdn.rebrickable.com/media/sets/21117-1.jpg,,,6870,1,,,,2014
21118-1,The Mine,2014,577,922,https://cdn.rebrickable.com/media/sets/21118-1.jpg,,,3010,1,,,,2014
21121-1,The Desert Outpost,2015,577,519,https://cdn.rebrickable.com/media/sets/21121-1.jpg,136196.0,1.0,11587,1,,,,2015
21122-1,The Nether Fortress,2015,577,571,https://cdn.rebrickable.com/media/sets/21122-1.jpg,136196.0,1.0,13382,1,,,,2015
21124-1,The End Portal,2016,577,559,https://cdn.rebrickable.com/media/sets/21124-1.jpg,,,9844,1,,,,2016
21126-1,The Wither,2016,577,318,https://cdn.rebrickable.com/media/sets/21126-1.jpg,,,2683,1,,,,2016
21127-1,The Fortress,2016,577,984,https://cdn.rebrickable.com/media/sets/21127-1.jpg,,,5321,1,,,,2016
21129-1,The Mushroom Island,2017,577,247,https://cdn.rebrickable.com/media/sets/21129-1.jpg,,,17065,1,,,,2017
21130-1,The Nether Railway,2017,577,387,https://cdn.rebrickable.com/media/sets/21130-1.jpg,,,17066,1,,,,2017
21131-1,The Ice Spikes,2017,577,454,https://cdn.rebrickable.com/media/sets/21131-1.jpg,,,17067,1,,,,2017
21134-1,The Waterfall Base,2017,577,729,https://cdn.rebrickable.com/media/sets/21134-1.jpg,,,17069,1,,,,2017
21135-1,The Crafting Box 2.0,2017,577,717,https://cdn.rebrickable.com/media/sets/21135-1.jpg,,,19200,1,,,,2017
21136-1,The Ocean Monument,2017,577,1122,https://cdn.rebrickable.com/media/sets/21136-1.jpg,,,19201,1,,,,2017
21137-1,The Mountain Cave,2017,577,2863,https://cdn.rebrickable.com/media/sets/21137-1.jpg,,,19076,1,,,,2017
21141-1,The Zombie Cave,2018,577,241,https://cdn.rebrickable.com/media/sets/21141-1.jpg,,,21242,1,,,,2018
21142-1,The Polar Igloo,2018,577,278,https://cdn.rebrickable.com/media/sets/21142-1.jpg,,,21243,1,,,,2018
21144-1,The Farm Cottage,2018,577,549,https://cdn.rebrickable.com/media/sets/21144-1.jpg,,,21245,1,,,,2018
21146-1,The Skeleton Attack,2018,577,457,https://cdn.rebrickable.com/media/sets/21146-1.jpg,,,24938,1,,,,2018
21147-1,The Bedrock Adventures,2018,577,644,https://cdn.rebrickable.com/media/sets/21147-1.jpg,,,24939,1,,,,2018
21148-1,Minecraft Steve BigFig with Parrot,2019,577,159,https://cdn.rebrickable.com/media/sets/21148-1.jpg,,,30069,1,,,,2019
21161-1,The Crafting Box 3.0,2020,577,564,https://cdn.rebrickable.com/media/sets/21161-1.jpg,,,50480,1,,,,2020
21163-1,The Redstone Battle,2020,577,511,https://cdn.rebrickable.com/media/sets/21163-1.jpg,,,50481,1,,,,2020
21166-1,"The ""Abandoned"" Mine",2020,577,248,https://cdn.rebrickable.com/media/sets/21166-1.jpg,,,79662,1,,,,2020
21168-1,The Warped Forest,2021,577,287,https://cdn.rebrickable.com/media/sets/21168-1.jpg,,,87851,1,,,,2021
21169-1,The First Adventure,2021,577,542,https://cdn.rebrickable.com/media/sets/21169-1.jpg,,,87826,1,,,,2021
21170-1,The Pig House,2021,577,490,https://cdn.rebrickable.com/media/sets/21170-1.jpg,,,81543,1,,,,2021
21172-1,The Ruined Portal,2021,577,316,https://cdn.rebrickable.com/media/sets/21172-1.jpg,,,100273,1,,,,2021
21174-1,The Modern Treehouse,2021,577,909,https://cdn.rebrickable.com/media/sets/21174-1.jpg,,,100315,1,,,,2021
21179-1,The Mushroom House,2022,577,272,https://cdn.rebrickable.com/media/sets/21179-1.jpg,,,118901,1,,,,2022
21180-1,The Guardian Battle,2022,577,255,https://cdn.rebrickable.com/media/sets/21180-1.jpg,,,118892,1,,,,2022
21183-1,The Training Grounds,2022,577,534,https://cdn.rebrickable.com/media/sets/21183-1.jpg,,,118870,1,,,,2022
21186-1,The Ice Castle,2022,577,499,https://cdn.rebrickable.com/media/sets/21186-1.jpg,,,135594,1,,,,2022
21187-1,The Red Barn,2022,577,799,https://cdn.rebrickable.com/media/sets/21187-1.jpg,,,135761,1,,,,2022
21188-1,The Llama Village,2022,577,1252,https://cdn.rebrickable.com/media/sets/21188-1.jpg,,,135595,1,,,,2022
21206-1,Create and Race,2014,590,223,https://cdn.rebrickable.com/media/sets/21206-1.jpg,,,188,1,,,,2014
21226-1,Art Project - Create Together,2021,709,4138,https://cdn.rebrickable.com/media/sets/21226-1.jpg,,,113852,1,,,,2021
21302-1,The Big Bang Theory,2015,576,498,https://cdn.rebrickable.com/media/sets/21302-1.jpg,,,11131,1,,,,2015
21303-1,WALL•E [Original Version],2015,576,677,https://cdn.rebrickable.com/media/sets/21303-1.jpg,,,5929,1,,,,2015
21304-1,Doctor Who,2015,576,623,https://cdn.rebrickable.com/media/sets/21304-1.jpg,,,6462,1,,,,2015
21305-1,Maze,2016,576,769,https://cdn.rebrickable.com/media/sets/21305-1.jpg,,,2672,1,,,,2016
21306-1,The Beatles Yellow Submarine,2016,576,553,https://cdn.rebrickable.com/media/sets/21306-1.jpg,,,16466,1,,,,2016
21309-1,NASA Apollo Saturn V,2017,576,1969,https://cdn.rebrickable.com/media/sets/21309-1.jpg,,,18318,1,,,,2017
21310-1,Old Fishing Store,2017,576,2057,https://cdn.rebrickable.com/media/sets/21310-1.jpg,,,19406,1,,,,2017
21311-1,Voltron,2018,576,2321,https://cdn.rebrickable.com/media/sets/21311-1.jpg,,,25811,1,,,,2018
21313-1,Ship in a Bottle,2018,576,962,https://cdn.rebrickable.com/media/sets/21313-1.jpg,,,22222,1,,,,2018
21315-1,Pop-Up Book,2018,576,859,https://cdn.rebrickable.com/media/sets/21315-1.jpg,,,29177,1,,,,2018
21316-1,The Flintstones,2019,576,748,https://cdn.rebrickable.com/media/sets/21316-1.jpg,,,32730,1,,,,2019
21317-1,Steamboat Willie,2019,576,751,https://cdn.rebrickable.com/media/sets/21317-1.jpg,,,33776,1,,,,2019
21318-1,Tree House,2019,576,3037,https://cdn.rebrickable.com/media/sets/21318-1.jpg,,,37728,1,,,,2019
21319-1,Central Perk,2019,576,1070,https://cdn.rebrickable.com/media/sets/21319-1.jpg,,,38381,1,,,,2019
21320-1,Dinosaur Fossils,2019,576,911,https://cdn.rebrickable.com/media/sets/21320-1.jpg,,,41323,1,,,,2019
21321-1,International Space Station,2020,576,864,https://cdn.rebrickable.com/media/sets/21321-1.jpg,,,45792,1,,,,2020
